,DBA Name,Latitude,Longitude,Address,Zip
8925,tai nang,41.898868017831404,-87.67698934844903,937 n damen ave ,60622.0
8927,taqueria la placita,41.83052891633114,-87.67270373934203,1856 w 35th st ,60609.0
8933,las isavellas taqueria,41.70550648249998,-87.53513945323922,10429 s ewing ave ,60617.0
8935,la michoakana,41.84442314568154,-87.70366175610235,3125 w 26th st ,60623.0
8942,"angel's restaurant, inc.",41.87792458388526,-87.66684936114616,230 s ashland ave ,60607.0
8943,blaze n grill,41.99738217345368,-87.78807767391953,6400-6406 n milwaukee ave ,60631.0
8946,el patron a modern taqueria,41.79224120425551,-87.79286084020947,6832 w archer ave ,60638.0
8947,frontera tortas by rick  bayless,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
8950,windy city cafe,41.89638429492164,-87.65492651788388,1060-1062 w chicago ave ,60642.0
8953,ruby's soulfood,41.89494199271389,-87.76687933825815,5638 w chicago ave ,60651.0
8961,chi-town fried chicken,41.89539165375631,-87.7306826519128,4152 w chicago ave ,60651.0
8962,ricano's restaurant,41.87792458388526,-87.66684936114616,230 s ashland ave ,60607.0
8963,taqueria la lagartija,41.87914036826553,-87.66689999886722,132 s ashland ave ,60607.0
8965,thorndale west cafe ,41.990146617138976,-87.65928407809461,1124 w thorndale ave ,60660.0
8966,indie cafe,41.990520089587605,-87.66013590736411,5951-5953 n broadway ,60660.0
8967,"far east kitchen,llc",42.00869232882907,-87.66634975283056,6966 n glenwood ave ,60626.0
8968,starbucks coffee ,41.99743743042588,-87.76385919536708,5400 w devon ave ,60646.0
8970,alberto's pizza,42.00803844718281,-87.66481711901136,1326 w morse ave ,60626.0
8971,quesadillas y huaraches jumbo,41.77923235759845,-87.69299833394491,2750 w 63rd st ,60629.0
8972,tano's pizza,41.954050096788976,-87.70472907257313,3038 w irving park rd ,60618.0
8974,eli's cheesecake,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
8975,milano's pizza,41.694042033251904,-87.681078992843,10945 s western ave ,60643.0
8976,jai yen,41.950232386786,-87.64918094440478,3734-36 n broadway ,60613.0
8977,bridgeport coffee hyde park,41.803695660872044,-87.58661451073736,5020 s cornell ,60615.0
8978,mikkey's 53rd,41.79900325575758,-87.58389265837322,5319 s hyde park blvd ,60615.0
8980,sajjad inc,41.95063604438053,-87.67614471625586,3801 n lincoln ave ,60613.0
8982,la cebollita grill ,41.857561185250134,-87.66598939271972,1807 s ashland ave ,60608.0
8985,bro-n-laws bar-b-q llc,41.89551299995181,-87.72216981512152,3820 w chicago ave ,60651.0
8989,"j & c/el senor sombrero, inc.",41.797991869962225,-87.723443740796,5220 s pulaski rd ,60632.0
8992,la qunita inn & suites chicago lake shore,41.8061703876328,-87.58579957251453,4900 s chicago beach dr ,60615.0
8994,habana libre,41.896233315141814,-87.66407715985987,1440 w chicago ave ,60642.0
8995,tomatillo taco-ville llc,41.95384422496512,-87.70243677625855,2943 w irving park rd ,60618.0
8996,"sora temakeria, llc",41.84451619427469,-87.71277572197552,3508 w 26th st ,60623.0
8998,villa rosa pizza kitchen,41.99722474001257,-87.76258724159331,5345 w devon ave ,60646.0
9000,whisk chicago,41.89600605332943,-87.67786192982514,2018 w chicago ave ,60622.0
9001,carver 47,41.809722387142145,-87.59938918300287,1060 e 47th st ,60653.0
9005,el paisano tacos inc,41.90289443680921,-87.68823386858675,2429 w division st ,60622.0
9006,"the hoxton, chicago",41.885699197163355,-87.64878908937916,200 n green st ,60607.0
9007,la casa de denisse,41.9612279232157,-87.71396543123072,3418 w montrose ave ,60618.0
9008,la cabana de don luis ,41.9612279232157,-87.71396543123072,3418 w montrose ave ,60618.0
9010,"the great american bagel enterprises, inc.",41.88173703022226,-87.65654694665614,1154 w madison st ,60607.0
9012,subway ,41.779926504277796,-87.6057729383338,6315 s cottage grove ave ,60637.0
9025,barbecue king restaurant,41.85351003026317,-87.63375046912691,2148 s archer ave ,60616.0
9027,polish highlanders alliance,41.806294211793634,-87.71719211924801,4800-4808 s archer ave ,60632.0
9030,,41.953443449987795,-87.73576333403282,4307 w irving park rd ,60641.0
9032,starbucks coffee ,41.92014839268424,-87.63702469696463,2063 n clark st ,60614.0
9034,cafe 63,41.777559668636364,-87.78171661702255,6411 w 63rd st ,60638.0
9035,tempo cafe,41.89843137207629,-87.62800916305581,6 e chestnut st ,60611.0
9036,rabbit hole,41.90415070255982,-87.63463643971943,1208 n wells st ,60610.0
9045,el rey del taco & burrito,41.80548201503808,-87.71804072190912,4835-4837 s archer ave ,60632.0
9048,starbucks hk apex,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
9049,up comedy club,41.91167373684744,-87.63487362274263,1616 n wells st ,60614.0
9050,blaze pizza,41.881100074442536,-87.64131524410391,24 s clinton st ,60661.0
9051,pierre's bakery,41.896024234653694,-87.67691073456803,1956 w chicago ave ,60622.0
9053,north ave falafel,41.90912708426858,-87.79549071389427,6814 w north ave ,60707.0
9054,pizza y pan  pa' ya corp.,41.96108570532885,-87.70672617357464,3123-3125 w montrose ave ,60618.0
9059,remis barbeque and chicken,41.866150805750976,-87.71852063495605,3715 w roosevelt rd ,60624.0
9060,ema,41.89093540406078,-87.6309448011638,74 w illinois st ,60654.0
9063,"bar-b-que kingdom, llc",41.866150805750976,-87.71852063495605,3715 w roosevelt rd ,60624.0
9066,carb free cafe,41.8880742810662,-87.6349552029274,222 w merchandise mart plz ,60654.0
9072,el rincon norteno  inc,41.79358772840839,-87.70606830509527,3300 w 55th st ,60632.0
9075,el mezquite inc.,41.85783769835262,-87.67093181087938,1756 w 18th st ,60608.0
9076,venice cafe on monroe,41.880699246124394,-87.63972502663869,500 w monroe st ,60661.0
9077,papanino's pizza,41.89868745516461,-87.66721715934328,925 n ashland ave ,60622.0
9078,giordano's greektown,41.876551661742965,-87.64786970336469,815 w van buren ,60607.0
9082,bibim town,41.97982524199259,-87.65981627894693,5357 n broadway ,60640.0
9084,ofelio torres,41.85761907575693,-87.67085498273434,1755 w 18th st ,60608.0
9085,la fiesta restaurant,41.691399886046646,-87.70464634367544,3333 w 111th st ,60655.0
9087,nikos grill,41.99807133298725,-87.66123148104343,1215 w devon ave ,60660.0
9090,vernon park tap,41.872904374521134,-87.65403303613473,1073 w vernon park pl ,60607.0
9092,med kitchen,41.88309982991982,-87.63443384120028,219 w washington st ,60606.0
9094,"chi cafe, llc",41.853304512107,-87.63417688344653,2160 s archer ave ,60616.0
9095,starbucks coffee ,41.87854293163993,-87.63212057674588,231 s la salle st ,60604.0
9097,the second city,41.91143457806736,-87.63486625308641,1608-16 n wells st ,60614.0
9098,la puesta del sol,41.84489223157749,-87.688477668191,2518 w 26th st ,60608.0
9099,"vegetarian express, inc.",41.938181501829405,-87.64906967937408,3109 n halsted st ,60657.0
9102,emma's breakfast and lunch,41.90931929901107,-87.76135055091358,5419 w north ave ,60639.0
9103,big & littles restaurant,41.90541555770196,-87.66992180134335,1310 n milwaukee ave ,60622.0
9105,piccolo mondo cafe,41.79351407619528,-87.58494662001773,1642 e 56th st ,60637.0
9106,nawaz gulshan,41.99520237484878,-87.68965320680205,6237 n western ave ,60659.0
9113,new waves inc,41.945644781746616,-87.778210263651,6043 w addison st ,60634.0
9115,wrigleyville dairy queen,41.95111252904561,-87.66398208917064,3811 n southport ave ,60613.0
9116,taco and burrito express ,41.909147707018704,-87.66779605778306,1512 n ashland ave ,60622.0
9120,"million flavor, inc",41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
9123,china garden chinese restaurant,41.69556547293065,-87.64262489325955,10912 s halsted st ,60628.0
9125,bar siena,41.88449668629389,-87.6486655082453,832 w randolph st ,60607.0
9128,star gyros,41.86645726892189,-87.71066733173923,3400 w roosevelt rd ,60624.0
9130,platinum coffee inc/dunkin donut baskin robbins,41.9957049513792,-87.68996400149155,6254 n western ave ,60659.0
9133,rinconcito de morelos,41.91001873808155,-87.72439525331127,3910 w north ave ,60647.0
9135,truenorth cafe,41.791363239434254,-87.59386259028854,1323 e 57th st ,60637.0
9136,e & r chicken shack,41.72141338316745,-87.65578178510998,1308 w 95th st ,60643.0
9143,noodles & company ,41.86888416001797,-87.63939254027899,1100 s canal st ,60607.0
9144,dunkin donuts/ baskin robbins/ togo's,41.74898657290144,-87.74119687441471,7905 s cicero ave ,60652.0
9145,tipico chicken,41.92424572942599,-87.73733169173367,4419 w fullerton ave ,60639.0
9148,two mile coffee bar,41.721260162383494,-87.66725709711505,1766 w 95th st ,60643.0
9150,birrieria ocotlan inc,41.70258056673329,-87.52664792871784,4007 e 106th st ,60617.0
9157,the mecca restaurant,42.00200031999326,-87.81515201431463,6666 n northwest hwy ,60631.0
9158,"calabria imports, inc.",41.70647332453693,-87.66935498846195,1905 w 103rd st ,60643.0
9159,hopleaf bar,41.9757563174481,-87.66851900573076,5146-5148 n clark st ,60640.0
9160,mega fried chicken and fish,41.92424572942599,-87.73733169173367,4419 w fullerton ave ,60639.0
9161,hoosier mama pie company,41.89617107189272,-87.66803335593741,1616-1618 w chicago ave ,60622.0
9162,aviato,41.88418750712781,-87.64111966683218,131 n clinton st ,60661.0
9164,giordano's on belmont,41.93999835670019,-87.65555382180153,1036-1040 w belmont ave ,60657.0
9167,el mariachi restaurant,41.95300691072745,-87.64981007663842,3906-3908 n broadway ,60613.0
9175,las fuentes,41.9290354100918,-87.64903392789198,2558 n halsted st ,60614.0
9177,china express 168,41.816833769262814,-87.63134627336251,4248 s wentworth ave ,60609.0
9178,la flor de mexico restarant,41.85040047811208,-87.68049568523732,2156 w 23rd st ,60608.0
9179,chicago cheese steak company,41.75106615967994,-87.74128107760146,7759 s cicero ave ,60652.0
9181,retro cafe restaurant,41.94000063078428,-87.76669660556574,3246-3248 n central ave ,60634.0
9182,bacci pizzeria,41.928978984539725,-87.64873775358541,2557 n halsted st ,60614.0
9183,"senor pan cafe, tapas, y vinos",41.96856245387149,-87.74065931463221,4821 n elston ave ,60630.0
9184,frietkoten,41.88418750712781,-87.64111966683218,131 n clinton st bldg booth26,60661.0
9185,santullo's,41.88418750712781,-87.64111966683218,131 n clinton st ,60661.0
9186,monarca p.l.a.c.e .7 inc,41.81068114659683,-87.6648796277618,4553 s ashland ave ,60609.0
9191,parlor pizza bar,41.883142452067645,-87.64871469104679,100-110 n green st ,60607.0
9192,k-kitchen,41.88418750712781,-87.64111966683218,131 n clinton st ,60661.0
9200,gt margies maxwell street polish,41.89516376525512,-87.7431568223257,4646 w chicago ave ,60651.0
9203,bongo room,41.97318600520735,-87.66819209848782,5022 n clark st ,60640.0
9204,grota restaurant,41.93706710815131,-87.76659233846348,3108-3112 n central ave ,60634.0
9207,flagship tavern & grill,41.939793020240494,-87.66961664829614,1622 w belmont ave ,60657.0
9208,g n p h ,41.93168180882644,-87.72691403407654,3959 w diversey ave ,60647.0
9213,giordano's of logan square,41.933180091759596,-87.71391322289217,2855 n milwaukee ave ,60618.0
9214,"diza hospitality group, llc atrium chicken",41.88458626715457,-87.63101044588598,100 w randolph st ,60601.0
9215,grace,41.8845306716627,-87.64477537981945,652-654 w randolph st fl ,60661.0
9216,miller's pub & restaurant,41.87994705990922,-87.62629031020357,134 s wabash ave ,60603.0
9219,the momo world,41.864683563894744,-87.64613291942945,727 w maxwell st ,60607.0
9220,johnnies snack shop,41.884873226781934,-87.64759638955412,160 n halsted st ,60661.0
9222,fornetto & mei's corner,41.89907578039764,-87.62580952351013,105 -111 e delaware pl ,60611.0
9225,levy restaurants at united center,41.88124145680335,-87.6742825339533,1901 w madison ave ,60612.0
9227,veranda greek american taverna,41.95325816953041,-87.76951202741661,5700-5702 w irving park rd ,60634.0
9236,fantastic ice cream,41.77801289800885,-87.76930105997629,5904 1/2 w 63rd st ,60638.0
9238,rumi  grill,41.90931392678896,-87.67602922627809,1534 n milwaukee ave ,60622.0
9239,las quecas,41.84618419734266,-87.70888991434978,2500 s christiana ave ,60623.0
9244,la michoacanna preferida,41.77801289800885,-87.76930105997629,5904 1/2 w 63rd st ,60638.0
9247,happiness restaurant,41.83394023280671,-87.64603821706163,3313 s halsted st ,60608.0
9250,jimmy john's - washington,41.883319559332726,-87.63437965857405,216 w washington st ,60606.0
9251,tommy gun's garage,41.853766723134726,-87.62566516686421,2114-2118 s wabash ave ,60616.0
9252,breakfast house restaurant inc.,41.89101118647223,-87.67214745847454,1800 w grand ave ,60622.0
9254,el taconazo la fiesta,41.9308726678483,-87.80558156527528,7146 w diversey ave ,60707.0
9255,subway 28330,41.88012466036066,-87.627871944837,120 s state st ,60603.0
9258,la catrina restaurant llc,41.93191768434188,-87.72554475474199,3924 w diversey ave ,60647.0
9268,tony's italian beef,41.76567603426411,-87.72229053217855,7007 s pulaski rd ,60629.0
9269,the origina gino's east chicago,41.890841457197695,-87.63270627765387,500 n la salle dr ,60654.0
9270,express cafe inc,41.93191768434188,-87.72554475474199,3924 w diversey ave ,60647.0
9273,blue agave,41.901867356818784,-87.62849214526828,1050 n state st ,60610.0
9276,tea room,41.89907578039764,-87.62580952351013,105 -111 e delaware pl ,60611.0
9279,edgewater tacos,41.984396946897796,-87.66023971385746,5624 n broadway ,60660.0
9280,silom 12 express,41.8880742810662,-87.6349552029274,222 w merchandise mart plz ,60654.0
9282,el patio restaurant,41.81140787653937,-87.66489739697123,4527 s ashland ave ,60609.0
9283,grand triple crown,41.83881179764611,-87.64644307835216,3034 s halsted st ,60608.0
9285,"las delicias latinas, inc.",41.96105045799908,-87.72830969260131,4010-4012 w montrose ave ,60641.0
9286,pizza nova inc,41.844456002121305,-87.71747987246935,3704 w 26th st ,60623.0
9287,rogers wing,42.00510274878595,-87.66102246885004,6752 n sheridan rd ,60626.0
9289,white castle ,41.989676935640276,-87.67020681648779,5940 n ridge ave ,60660.0
9292,la villita restaurant,41.84457881432446,-87.708539906395,3322 w 26th st ,60623.0
9295,el gran burrito express ,41.73576687369632,-87.67239645656946,1950 w 87th st ,60620.0
9297,go-go white sox grill,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
9298,lyfe kitchen,41.88959046922308,-87.6309228883066,413-419 n clark st ,60654.0
9302,taqueria el primo ,41.95917286936688,-87.72693117067278,4317 n elston ave ,60641.0
9303,original ferrara inc,41.86914687440541,-87.68185941746576,2210 w taylor st ,60612.0
9304,hilton suites chicago magnificent mile,41.89935173506942,-87.62198690644684,198 e delaware pl ,60611.0
9305,snappy dog,42.002336563421146,-87.81568403823731,6682 1/2 n northwest hwy ,60631.0
9306,szechwan jmc,41.852718664869016,-87.63370801698301,243 w cermak rd ,60616.0
9307,"j & j lee chop suey, inc.",41.93205235746449,-87.68854454302593,2415 w diversey ave ,60647.0
9308,"happiness restaurant, inc.",41.83394023280671,-87.64603821706163,3313 s halsted st ,60608.0
9310,hygge,41.90907047598386,-87.79979158282632,6966 w north ave ,60707.0
9313,pho cafe,41.85294274509769,-87.63337766110928,232 w cermak rd ,60616.0
9317,troquet river north,41.8947160042679,-87.63171614204819,111 w huron st ,60654.0
9320,senor pan cafe express,41.931325649974134,-87.75383505327851,5059 w diversey ave ,60639.0
9321,cup & spoon,41.91020303667789,-87.6878714688072,2415 w north ave ,60647.0
9323,tcby/juice works,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666.0
9325,reilly's daughter irish pub,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
9326,hvac pub/glacier city frozen yogurt,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
9328,true burger co.,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
9331,ochoa's,41.80857660237756,-87.65876535532237,1323 w 47th st ,60609.0
9333,mike ditka's restaurant,41.89847619293214,-87.62552375805996,100 e chestnut st ,60611.0
9335,tacaria seven brothers,41.8244517773573,-87.70430279705076,3755 s kedzie ave ,60632.0
9338,sunrise cafe restaurant,41.896010178843795,-87.67763415125889,2012 w chicago ave ,60622.0
9345,"la taqueria el primo,inc.",41.95917286936688,-87.72693117067278,4317 n elston ave ,60641.0
9346,pink krokodile cafe,41.93855424021249,-87.7764895678848,6004 w belmont ave ,60634.0
9348,harrison's cafe & clubhouse,41.91020303667789,-87.6878714688072,2415 w north ave ,60647.0
9349,taco & burrito house uno,41.953921908045686,-87.64995563481801,3939 n broadway ,60613.0
9353,andy's thai kitchen,41.93639136568051,-87.6534162831312,946 w wellington ave ,60657.0
9355,el senor pan cafe express,41.93132774430297,-87.75368264650402,5055 w diversey ave ,60639.0
9357,subterranean cafe & cabaret,41.91036402176528,-87.67806272285702,2011 w north ave ,60647.0
9359,lexington betty smoke house ,41.909075748933134,-87.79933860356445,6954-6956 w north ave ,60707.0
9363,cornerstone cafe,41.931968066314475,-87.68774124950001,2753 n western ave ,60647.0
9364,harold's chicken shack,41.7425305021445,-87.6633867265906,8316 s ashland ave ,60620.0
9365,the market,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
9366,urban burger bar,41.910301282773744,-87.6488789122808,1578-1580 n clybourn ave ,60642.0
9367,windy city taproom,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
